species,n_significant_pairs,n_total_pairs,pct_significant,strongest_pair,strongest_p_adjusted,strongest_effect_size
s__Bifidobacterium_merycicum,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Bifidobacterium_minimum,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Bacteroides_eggerthii,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.5685361271399576
s__Bacteroides_graminisolvens,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,9.856398484314681
s__Bacteroides_propionicifaciens,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Pseudomonas_putida,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,8.17876334159856e-09,-0.49656059216247483
s__Pseudoxanthomonas_mexicana,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,7.371575790234495e-08,-0.12144946790659672
s__Blautia_massiliensis,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,0.0002961146587444708,-1.7561938105690997
s__Brachymonas_denitrificans,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Psychrobacter_fulvigenes,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Psychrobacter_pasteurii,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Qipengyuania_aerophila,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Ralstonia_pickettii,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,6.229946852345344e-08,-0.21190500999058903
s__Rhodocyclaceae_bacterium,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,4.727234624497552e-12,-1.5300539434256022
s__Rhodoferax_sp_TS_BS_61_7,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,6.872878626511734e-09,-0.5277778247252967
s__Acidovorax_temperans,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.44905469326818e-07,6.876837916816844
s__Thioploca_ingrica,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,2.585741287178754e-12,-0.9188890265736642
s__Thiothrix_unzii,4,6,66.66666666666667,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.850053256559094e-11,-2.2844869637111764
s__Stenotrophomonas_rhizophila,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,8.938940496456141e-10,-0.6345428791398915
s__Streptococcus_salivarius,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.44905469326818e-07,-2.7221987987474123
s__Sulfitobacter_litoralis,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Sulfuricaulis_limicola,4,6,66.66666666666667,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB74484_SGB51879,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,2.197110332035209e-12,-0.8698665679180932
s__GGB75160_SGB103632,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,7.9111760103077585e-22,-8.243660915941627
s__Thauera_terpenica,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,-3.271382167090868
s__Thermomonas_SGB62036,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,1.5582282940619846e-18,-2.339478871433368
s__GGB75172_SGB103645,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.6006523292038115
s__GGB75173_SGB103644,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,8.857011906081768e-21,-3.744960648665841
s__GGB75190_SGB103598,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,5.404285726352616e-11,-1.1117887851717245
s__GGB75193_SGB103433,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,1.5010267305997633e-15,-2.1281213879146272
s__GGB75253_SGB103519,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,2.3678606477470752e-15,-1.7155167647643648
s__GGB75286_SGB102868,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,1.5582282940619846e-18,-2.213653369321193
s__GGB73686_SGB62915,4,6,66.66666666666667,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.0091658449857223e-10,-2.280237500582644
s__GGB75636_SGB103039,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,1.2387720820104917e-09,-0.5602131904424226
s__Serratia_sp_PL17,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__GGB75341_SGB102802,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,1.1395107348157051e-16,-3.2257838846501086
s__GGB35308_SGB112402,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__GGB75522_SGB103289,4,6,66.66666666666667,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,-3.2447812653269876
s__Salmonella_enterica,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__GGB31685_SGB116318,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__GGB31540_SGB44875,4,6,66.66666666666667,Chu_2017_sludge vs Schulz_2017_wastewater,9.260223372692858e-15,-1.4468782018078403
s__Acinetobacter_sp_ANC_4805,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.023532450717733e-06,-1.096973844848221
s__Alistipes_onderdonkii,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.523610834620317e-07,-2.861076255009366
s__Sphaerotilus_montanus,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__Aquisediminimonas_SGB62114,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,8.226456504974123e-11,-0.9437954243666598
s__Simplicispira_metamorpha,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.053946711334331e-08,-1.6807089465938048
s__Aliarcobacter_cryaerophilus,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.067714988922167e-09,11.092719459595056
s__GGB75638_SGB102999,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,7.14362861740049e-09,-0.3267604500485447
s__GGB75334_SGB102785,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,2.9056629769570944e-10,-2.180261645980726
s__GGB75354_SGB102763,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB75380_SGB103363,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,2.814940400860456e-21,-4.30836652117877
s__GGB75267_SGB103593,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,2.4102160970895774e-18,-4.834036862617121
s__GGB73596_SGB126134,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB75170_SGB103651,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,2.814940400860456e-21,-4.51370481633718
s__Sulfurospirillum_sp_UCH001,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.00011507502460959623,-0.44911930311045867
s__Thermomonas_carbonis,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.300075282637706e-09,-1.8894186073560917
s__GGB75612_SGB103140,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,7.730835838533647
s__GGB75661_SGB103104,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB46513_SGB64374,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.9168924348372743e-19,-2.942820135801872
s__GGB46575_SGB64440,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,9.128541719516369e-14,-1.632811170406684
s__GGB47501_SGB75672,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.5685361271399576
s__GGB96171_SGB133887,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__Haliscomenobacter_hydrossis,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.7268963765358714e-08,-1.5928920458218554
s__GGB9758_SGB15368,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,7.427783046948026e-09,-0.6791237553600811
s__GGB6613_SGB9347,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,0.0013039577295696622,-1.3730137270918592
s__GGB67324_SGB91072,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,5.252645725136954e-10,-2.42848989362158
s__GGB89133_SGB125080,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB63514_SGB85828,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB63067_SGB85311,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB57008_SGB103561,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,5.22499093898007e-06,0.04444289177855287
s__GGB56727_SGB78161,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.4542769209204176e-19,-2.813032165425189
s__GGB75744_SGB102634,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,7.402840443393212e-11,-1.8433521496433243
s__GGB43468_SGB60787,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,5.718727655594358e-15,-4.140759563534739
s__GGB43049_SGB60289,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,4.425675924556088e-09,-0.557256808351116
s__GGB33037_SGB127733,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB43920_SGB61282,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,9.32418774381369e-13,-1.1919488511133403
s__GGB42821_SGB60031,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.446357135762846e-11,-2.4108524709527024
s__GGB42821_SGB52415,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,3.446357135762846e-11,-2.4075626326350554
s__Candidatus_Nitrospira_nitrificans,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__Candidatus_Microthrix_SGB36776,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,5.94366802896149e-12,-1.1963691080134542
s__Phocaeicola_paurosaccharolyticus,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,6.275193704200299
s__Prevotella_herbatica,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,2.561901399456444e-07,-1.3900394101598563
s__Acinetobacter_bohemicus,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.00016239104530545612,-1.343501337007767
s__Zoogloea_ramigera,3,6,50.0,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,8.818561981787234e-05,4.58742159478383
s__Tolumonas_auensis,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,2.561901399456444e-07,-1.2828324867551826
s__Ruminococcus_bromii,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,0.00019545161244305628,-2.3688251078403635
s__GGB46510_SGB64371,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.911370052782483e-15,-5.58432238625018
s__GGB46509_SGB64370,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,3.1318079192283685e-15,-3.848042967790611
s__GGB44798_SGB62263,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,9.475541951472355e-08,-0.2661351766686196
s__GGB44548_SGB61987,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.4662773245929251e-07,0.05598892885459811
s__GGB44498_SGB103071,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,2.354379348836139e-12,-0.9852180213268289
s__GGB4962_SGB6925,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__GGB54287_SGB75505,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,5.892322815162191e-08,-1.53420575878615
s__GGB4684_SGB6478,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,9.717713667277054e-08,-0.45880765851232147
s__GGB32963_SGB71265,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.5685361271399576
s__GGB32963_SGB54433,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.5685361271399576
s__GGB35331_SGB62019,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.5582282940619846e-18,-2.3421012403980095
s__GGB33037_SGB24024,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__Ornithinibacter_SGB87564,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,9.178222721389057e-08,-1.8071680786543658
s__Parabacteroides_merdae,3,6,50.0,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.0031976064315262795,3.4443190379205433
s__Nitrospira_lenta,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,6.872878626511734e-09,-1.7871041887051828
s__Nitrospira_sp_ND1,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,4.002096253447169e-17,-7.34797736807268
s__Moraxella_osloensis,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,2.1351139039675612e-05,-0.4105854873764557
s__GGB45847_SGB63572,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,1.9927004171798844e-21,-4.686404367027832
s__Bacteroides_fragilis,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,2.9719296185088284e-07,-2.5685361271399576
s__Bacteroides_stercoris,3,6,50.0,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.0002805321644351404,5.002277217631606
s__Bacteroides_xylanisolvens,3,6,50.0,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.000557636534512876,4.12133060242966
s__Blautia_faecis,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.523610834620317e-07,-2.8519621742531127
s__Pseudomonas_fluvialis,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,4.1218088581598895e-05,0.27706610269886345
s__Arcobacter_caeni,3,6,50.0,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,1.9112006623292583e-06,5.0962860493021385
s__Faecalibacterium_prausnitzii,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.523610834620317e-07,-2.8541488681614844
s__Flavobacterium_succinicans,3,6,50.0,Chu_2017_sludge vs Schulz_2017_wastewater,5.9855551045732205e-09,-0.3423133850236184
s__Escherichia_coli,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,7.87991497633711e-07,7.970263553280772
s__Eubacterium_rectale,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.005132398977763856,6.614367428855937
s__Prevotella_paludivivens,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,5.9740434757287475e-06,-0.8840599412298085
s__Phocaeicola_coprocola,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.00011507502460959623,-0.386258231299902
s__Roseburia_faecis,3,6,50.0,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,1.9304087692816575e-07,-2.818830244645315
s__Rivicola_pingtungensis,3,6,50.0,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,5.9740434757287475e-06,-1.0260489279876635
s__Sulfurisoma_sediminicola,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,2.5037156823162416e-11,-0.6251833497813664
s__Aeromonas_media,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.5759215884781205e-05,7.98034089243458
s__GGB44854_SGB62331,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,4.2053126218856525e-07,-0.04553146384008391
s__GGB44695_SGB62151,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.2614681417421413e-06,-1.5544134694082312
s__Flavobacterium_sasangense,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.0007690912686213439,-0.24050208276987672
s__GGB44404_SGB88286,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,3.3559811181902423e-12,-1.262343923901407
s__GGB44385_SGB103154,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,9.186145577225789e-11,-0.9519732135895782
s__GGB44099_SGB61482,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,2.7773981993770076e-07,0.09833491543570777
s__Rhizobacter_SGB88459,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.0569870828904545e-06,0.3079679007596752
s__Acidaminococcus_intestini,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,0.0005494001608468301,0.9351003991658074
s__Aeromonas_caviae,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.013623358732485933,6.47127419962911
s__GGB75672_SGB103056,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.5517826926167038e-07,-0.04946773644342353
s__GGB75167_SGB103639,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.6315838140068458e-10,-1.3166265048549841
s__GGB75646_SGB103098,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,1.9916977433323295e-06,-1.456310607319001
s__GGB46571_SGB64436,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.86172890898924e-05,0.7738661331447799
s__GGB56729_SGB91086,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,6.827135042418206e-09,-2.3060405116097984
s__Moraxellaceae_bacterium_AER2_44_116,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.5079973013773615e-05,0.5800395608811713
s__GGB4599_SGB6362,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.5633941470711736e-06,-0.18161686037719899
s__Acetoanaerobium_noterae,2,6,33.333333333333336,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.0036567115537866016,5.8613212462687105
s__Bifidobacterium_adolescentis,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,0.0022806165881532068,0.7180230229496024
s__Psychrobacter_faecalis,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.5517826926167038e-07,-0.05005931056517862
s__GGB24874_SGB36777,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,4.727234624497552e-12,-1.38919005422049
s__Acinetobacter_bouvetii,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,6.724855686952505e-05,0.5537991566007905
s__GGB41789_SGB58882,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,1.221998809551085e-12,-1.1254855677852604
s__GGB41936_SGB59041,2,6,33.333333333333336,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,7.881256520699461
s__Flavobacterium_sp_9R,2,6,33.333333333333336,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.0013566868852591559,2.906044902808442
s__Bacteroides_faecis,2,6,33.333333333333336,Chu_2017_sludge vs Schulz_2017_wastewater,8.164170761890476e-05,0.5450384055092904
s__Bacteroides_cellulosilyticus,1,6,16.666666666666668,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.03727537936403784,2.196270761811158
s__Bifidobacterium_longum,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.009311104109359283,1.077003647191417
s__Blautia_obeum,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0015748505090969571,1.2322485019251557
s__Streptococcus_thermophilus,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.010599082886364514,1.2618559058249206
s__Streptococcus_suis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,2.3898386648545612e-05,0.517401466301963
s__Acinetobacter_parvus,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,4.595010210056315e-07,0.3374122538101221
s__Acinetobacter_sp_WCHAc010034,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,2.1833680554358113e-05,0.39369319179506174
s__Acidovorax_sp_210_6,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,8.17876334159856e-09,-0.6532882764218004
s__Desulfovibrio_desulfuricans,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,1.91692866279647e-05,0.15955194826471936
s__Segatella_copri,1,6,16.666666666666668,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.04854746960013814,1.828469720467051
s__GGB26683_SGB103556,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,6.034243593573614e-08,0.00880481219342183
s__Megamonas_funiformis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0005000919994123253,0.9156181550750111
s__GGB24768_SGB36661,1,6,16.666666666666668,Rowe_2017_hospital_wastewater vs Schulz_2017_wastewater,0.004598607541222845,0.8228121042964011
s__Macellibacteroides_fermentans,1,6,16.666666666666668,Lekunberri_2018_river_wastewater vs Schulz_2017_wastewater,5.986021419812478e-08,7.1684361061668325
s__Methanothrix_soehngenii,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.011926461380102426,1.6851331505326774
s__Klebsiella_huaxiensis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,7.668250015576004e-08,0.04180650417795534
s__Holdemanella_porci,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,5.978870205486714e-06,0.25579253128127444
s__GGB6612_SGB9346,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0075167726050988926,1.7014256826444485
s__Gemmiger_formicilis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.004526299526600085,1.5478143207249264
s__GGB51647_SGB4348,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,3.880007361343175e-06,0.279826069443504
s__Methanobrevibacter_smithii,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,4.425675924556088e-09,-0.6684269396412288
s__Enterococcus_aquimarinus,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0002982811153727413,0.6606347133208234
s__Phascolarctobacterium_faecium,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.03385766577300637,2.099442494394104
s__Bifidobacterium_pseudocatenulatum,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,3.0260417833792827e-09,-0.7703415056411413
s__Pseudomonas_alcaligenes,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0005608677202389181,0.8996035974066173
s__Phocaeicola_massiliensis,1,6,16.666666666666668,Chu_2017_sludge vs Rowe_2017_hospital_wastewater,0.029527657395108643,1.386181833964829
s__Dorea_formicigenerans,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0006193641274205141,0.9241712893945059
s__Bacteroides_uniformis,1,6,16.666666666666668,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.04442159444795691,2.6805467060240566
s__Azospira_oryzae,1,6,16.666666666666668,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.04065694009567954,2.2351832226116786
s__Citrobacter_portucalensis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,3.525729295713387e-06,-0.04459481654214359
s__Citrobacter_freundii,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.002352002735992868,0.9940968537151271
s__Phocaeicola_vulgatus,1,6,16.666666666666668,Chu_2017_sludge vs Lekunberri_2018_river_wastewater,0.04442159444795691,2.060200723146461
s__Pseudomonas_chengduensis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0005608677202389181,0.8590432715019191
s__Candidatus_Cibionibacter_quicibialis,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0029679757474905815,1.1317927640805037
s__Candidatus_Gastranaerophilales_bacterium,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.0022213585039131483,1.0474628763211138
s__Citrobacter_braakii,1,6,16.666666666666668,Chu_2017_sludge vs Schulz_2017_wastewater,0.00011922123366404627,0.7368464666144936
s__Aeromonas_salmonicida,0,6,0.0,None,1.0,0.0
s__Alistipes_putredinis,0,6,0.0,None,1.0,0.0
s__Aliarcobacter_butzleri,0,6,0.0,None,1.0,0.0
s__Akkermansia_muciniphila,0,6,0.0,None,1.0,0.0
s__Mediterraneibacter_faecis,0,6,0.0,None,1.0,0.0
s__GGB57993_SGB79614,0,6,0.0,None,1.0,0.0
s__Parabacteroides_distasonis,0,6,0.0,None,1.0,0.0
s__Dialister_invisus,0,6,0.0,None,1.0,0.0
s__Desulfovibrio_sp_86,0,6,0.0,None,1.0,0.0
s__Fusicatenibacter_saccharivorans,0,6,0.0,None,1.0,0.0
s__Phocaeicola_dorei,0,6,0.0,None,1.0,0.0
s__Bacteroides_caccae,0,6,0.0,None,1.0,0.0
s__Blautia_wexlerae,0,6,0.0,None,1.0,0.0
s__Bacteroides_ovatus,0,6,0.0,None,1.0,0.0
s__Bacteroides_thetaiotaomicron,0,6,0.0,None,1.0,0.0
s__Trichococcus_flocculiformis,0,6,0.0,None,1.0,0.0
s__Segatella_sinensis,0,6,0.0,None,1.0,0.0
s__Acidovorax_sp_KKS102,0,6,0.0,None,1.0,0.0
s__Acinetobacter_johnsonii,0,6,0.0,None,1.0,0.0
