species,p_value,aic,bic,effect_size,max_prevalence,max_prev_group,min_prevalence,min_prev_group,n_samples,overall_prevalence,p_adjusted,sig_fdr,log10p,log10p_adjusted
s__Shewanella_putrefaciens,6.14903268147466e-10,171.36593381879968,-931.8125878339865,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,1.5093080218166608e-09,True,9.211193198718828,8.821222119718021
s__GGB92736_SGB128655,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB93539_SGB132226,6.149032681474566e-10,171.36593381879956,-931.8125878339865,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,1.5093080218166608e-09,True,9.211193198718835,8.821222119718021
s__GGB96171_SGB133887,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB5886_SGB8489,6.149032681475284e-10,166.30322461697662,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.211193198718783,8.821222119718021
s__GGB33037_SGB24024,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__Nitrospira_sp_SCGC_AG_212_E16,6.149032681474566e-10,171.36593381879956,-931.8125878339865,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,1.5093080218166608e-09,True,9.211193198718835,8.821222119718021
s__Nitrospira_lenta,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB75661_SGB103104,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB40024_SGB62250,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB43787_SGB61137,6.149032681474859e-10,185.28308156351196,-917.8954400892742,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6842105263157895,1.5093080218166608e-09,True,9.211193198718814,8.821222119718021
s__Candidatus_Nitrospira_nitrificans,6.149032681474905e-10,166.3032246169766,-936.8752970358096,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7081339712918661,1.5093080218166608e-09,True,9.21119319871881,8.821222119718021
s__GGB41346_SGB58388,6.149032681475039e-10,185.88816743168522,-917.2903542211009,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.5093080218166608e-09,True,9.211193198718801,8.821222119718021
s__GGB33037_SGB127733,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__Polynucleobacter_difficilis,6.14903268147466e-10,166.3032246169765,-936.8752970358096,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7081339712918661,1.5093080218166608e-09,True,9.211193198718828,8.821222119718021
s__Pseudanabaena_sp_UWO311,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB32963_SGB54433,6.149032681474949e-10,175.27097839538126,-927.9075432574049,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6602870813397129,1.5093080218166608e-09,True,9.211193198718806,8.821222119718021
s__Sulfuricaulis_limicola,6.149032681474747e-10,166.3032246169766,-936.8752970358096,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6507177033492823,1.5093080218166608e-09,True,9.21119319871882,8.821222119718021
s__GGB45969_SGB63701,6.59141083546739e-10,99.80676576479308,-1003.3717558879931,0.984375,0.984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.5768833718567202e-09,True,9.181021618413556,8.802200426412453
s__GGB44385_SGB103154,6.646809952146002e-10,155.74239814627748,-947.4361235065087,0.7109375,0.9609375,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7416267942583732,1.5768833718567202e-09,True,9.177386738544083,8.802200426412453
s__Thauera_phenylacetica,6.646809952145108e-10,150.75458147718285,-952.4239401756033,0.8776041666666666,0.9609375,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.7368421052631579,1.5768833718567202e-09,True,9.177386738544142,8.802200426412453
s__GGB56727_SGB78161,6.591390409523885e-10,128.5177853021234,-974.6607363506628,0.784375,0.984375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7320574162679426,1.5768833718567202e-09,True,9.181022964238982,8.802200426412453
s__GGB46513_SGB64374,6.591390409522899e-10,128.5177853021234,-974.6607363506628,0.784375,0.984375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7320574162679426,1.5768833718567202e-09,True,9.181022964239048,8.802200426412453
s__GGB75522_SGB103289,6.646827616821095e-10,140.46605811100298,-962.7124635417832,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.722488038277512,1.5768833718567202e-09,True,9.177385584357221,8.802200426412453
s__Dechloromonas_sp_H13,6.646809952145908e-10,144.87281285732507,-958.3057087954611,0.7609375,0.9609375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7703349282296651,1.5768833718567202e-09,True,9.17738673854409,8.802200426412453
s__Aquisediminimonas_SGB62114,6.646809952145641e-10,147.6115035915463,-955.5670180612399,0.8609375,0.9609375,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7368421052631579,1.5768833718567202e-09,True,9.177386738544108,8.802200426412453
s__Sphingorhabdus_lacus,1.0224114066191109e-09,177.0674636810329,-926.1110579717533,0.75,1.0,Lekunberri_2018_river_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7368421052631579,2.4154469481376494e-09,True,8.990374313915622,8.61700249673432
s__GGB61048_SGB83097,1.0642605022524399e-09,119.28480944703296,-983.8937122057532,0.96875,0.96875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7081339712918661,2.5038825924362384e-09,True,8.972952055458764,8.601386039140726
s__GGB67335_SGB91088,1.507110943987285e-09,116.87028894813875,-986.3082327046475,0.9765625,0.9765625,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7129186602870813,3.5311235753751678e-09,True,8.821854776492273,8.452087083579798
s__GGB43049_SGB60289,1.6605345403949045e-09,157.889408978179,-945.2891126746072,0.803125,0.953125,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,209,0.7416267942583732,3.874580594254778e-09,True,8.779752086312572,8.411775301017977
s__GGB75636_SGB103039,1.6883002877073785e-09,147.43998845165078,-955.7385332011354,0.8609375,0.9609375,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7464114832535885,3.875581744843417e-09,True,8.772550305520967,8.411663098418963
s__GGB70913_SGB95372,1.688304569623042e-09,126.07664086983212,-977.1018807829541,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7081339712918661,3.875581744843417e-09,True,8.77254920405223,8.411663098418963
s__Bifidobacterium_pseudocatenulatum,1.684964858723291e-09,184.1040541799764,-919.0744674728098,0.5296875,0.9296875,Schulz_2017_wastewater,0.4,Rowe_2017_hospital_wastewater,209,0.7416267942583732,3.875581744843417e-09,True,8.773409152253597,8.411663098418963
s__Thermomonas_beijingensis,1.6883045696231464e-09,126.0766408698321,-977.1018807829541,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7081339712918661,3.875581744843417e-09,True,8.772549204052204,8.411663098418963
s__GGB41952_SGB59058,1.931102472168631e-09,185.94213569069206,-917.2363859620943,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,4.211288852767745e-09,True,8.714194680173684,8.375584969251594
s__Methanocorpusculum_bavaricum,1.931102472168631e-09,186.54722155886537,-916.631300093921,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7033492822966507,4.211288852767745e-09,True,8.714194680173684,8.375584969251594
s__Polynucleobacter_sp_30F_ANTBAC,1.931102472168405e-09,166.96227874415646,-936.2162429086296,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7129186602870813,4.211288852767745e-09,True,8.714194680173733,8.375584969251594
s__GGB46194_SGB63962,1.9311024721685385e-09,166.96227874415644,-936.2162429086296,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6555023923444976,4.211288852767745e-09,True,8.714194680173705,8.375584969251594
s__GGB24643_SGB36506,1.931102472168419e-09,186.74755623271938,-916.4309654200667,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6985645933014354,4.211288852767745e-09,True,8.714194680173732,8.375584969251594
s__Dysgonomonadaceae_bacterium_zrk40,1.9311024721685104e-09,186.74755623271943,-916.4309654200667,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6985645933014354,4.211288852767745e-09,True,8.71419468017371,8.375584969251594
s__Erythrobacter_ramosus,1.9311024721686018e-09,177.77574775314687,-925.4027738996392,0.8484375,0.8984375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7033492822966507,4.211288852767745e-09,True,8.71419468017369,8.375584969251594
s__Stenotrophomonas_rhizophila,1.9311024721685252e-09,175.9300325225612,-927.2484891302249,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,4.211288852767745e-09,True,8.714194680173707,8.375584969251594
s__Polynucleobacter_sp_31A_FELB,1.931102472168405e-09,166.96227874415646,-936.2162429086296,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7129186602870813,4.211288852767745e-09,True,8.714194680173733,8.375584969251594
s__Aquirufa_antheringensis,1.931102472168405e-09,166.96227874415646,-936.2162429086296,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7129186602870813,4.211288852767745e-09,True,8.714194680173733,8.375584969251594
s__Sphingobium_xenophagum,1.931102472168482e-09,175.93003252256133,-927.2484891302249,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,4.211288852767745e-09,True,8.714194680173717,8.375584969251594
s__Limnohabitans_parvus,1.931102472168405e-09,166.96227874415646,-936.2162429086296,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7129186602870813,4.211288852767745e-09,True,8.714194680173733,8.375584969251594
s__Aliarcobacter_skirrowii,1.9311024721685252e-09,185.94213569069194,-917.2363859620943,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,4.211288852767745e-09,True,8.714194680173707,8.375584969251594
s__Denitrificimonas_caeni,2.081390203606278e-09,157.72926010931076,-945.4492615434755,0.9453125,0.9453125,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7464114832535885,4.521640787144673e-09,True,8.681646493845474,8.344703942290849
s__GGB45937_SGB63667,2.497623760916957e-09,135.30000562473126,-967.878516028055,0.8854166666666666,0.96875,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.7272727272727273,5.405162871908071e-09,True,8.602472982640869,8.267191215067708
s__Acidovorax_SGB22469,4.264177713964528e-09,132.96070445937897,-970.2178171934072,0.9109375,0.9609375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7177033492822966,9.08943144292439e-09,True,8.370164703937899,8.041463281676059
s__GGB9758_SGB15368,4.264177713964435e-09,159.3579618254454,-943.8205598273407,0.7109375,0.9609375,Schulz_2017_wastewater,0.25,Lekunberri_2018_river_wastewater,209,0.7703349282296651,9.08943144292439e-09,True,8.370164703937908,8.041463281676059
s__GGB44854_SGB62331,4.264177713964528e-09,154.7876604071624,-948.3908612456237,0.7609375,0.9609375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7559808612440191,9.08943144292439e-09,True,8.370164703937899,8.041463281676059
s__Acidovorax_sp_210_6,4.2641777139643255e-09,161.69203014600515,-941.486491506781,0.5609375,0.9609375,Schulz_2017_wastewater,0.4,Rowe_2017_hospital_wastewater,209,0.7751196172248804,9.08943144292439e-09,True,8.37016470393792,8.041463281676059
s__GGB44695_SGB62151,4.474482128185286e-09,131.52168769784214,-971.656833954944,0.784375,0.984375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7464114832535885,9.501990137382237e-09,True,8.349257222222107,8.022185424693776
s__Acinetobacter_modestus,6.014598812506397e-09,172.51732418817505,-930.6611974646111,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,1.2179562595326435e-08,True,8.220793335793037,7.914368308242315
s__GGB32253_SGB56808,5.811015017256636e-09,159.84255882606286,-943.3359628267233,0.8453125,0.9453125,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7368421052631579,1.2179562595326435e-08,True,8.235748002223717,7.914368308242315
s__GGB41806_SGB58900,5.83105868807235e-09,119.44818825677952,-983.7303333960067,0.96875,0.96875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7177033492822966,1.2179562595326435e-08,True,8.2342525874972,7.914368308242315
s__GGB43386_SGB60698,6.014598812506441e-09,172.51732418817502,-930.6611974646111,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,1.2179562595326435e-08,True,8.220793335793035,7.914368308242315
s__Pseudomonas_putida,6.014598812506574e-09,179.53010219404473,-923.6484194587415,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,1.2179562595326435e-08,True,8.220793335793024,7.914368308242315
s__Neglectibacter_timonensis,6.014598812506834e-09,183.94857733471295,-919.2299443180733,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6842105263157895,1.2179562595326435e-08,True,8.220793335793006,7.914368308242315
s__Rhodoferax_sp_TS_BS_61_7,6.0145982913068154e-09,193.02614566109511,-910.1523759916911,0.6984375,0.8984375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7177033492822966,1.2179562595326435e-08,True,8.220793373427153,7.914368308242315
s__Methanobrevibacter_smithii,5.830864518997914e-09,155.86899807498023,-947.3095235778061,0.46875,0.96875,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,209,0.7894736842105263,1.2179562595326435e-08,True,8.234267049358438,7.914368308242315
s__Flavobacterium_inviolabile,6.014598812506617e-09,182.00741103726955,-921.1711106155167,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,1.2179562595326435e-08,True,8.22079333579302,7.914368308242315
s__GGB75638_SGB102999,6.014598291306772e-09,196.16563452368246,-907.0128871291038,0.6984375,0.8984375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7033492822966507,1.2179562595326435e-08,True,8.220793373427156,7.914368308242315
s__Flavobacterium_collinsii,6.014598812506881e-09,167.45461498635208,-935.7239066664341,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6602870813397129,1.2179562595326435e-08,True,8.220793335793003,7.914368308242315
s__Enterobacter_ludwigii,6.014598812506527e-09,179.53010219404462,-923.6484194587415,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6746411483253588,1.2179562595326435e-08,True,8.220793335793028,7.914368308242315
s__Shewanella_xiamenensis,6.0145982913065516e-09,190.83264092425975,-912.3458807285264,0.8151041666666666,0.8984375,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.6889952153110048,1.2179562595326435e-08,True,8.220793373427172,7.914368308242315
s__GGB75167_SGB103639,6.732662951271408e-09,141.00928289553437,-962.1692387572521,0.7765625,0.9765625,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7607655502392344,1.3585124175697111e-08,True,8.171813126519263,7.866936387531437
s__Pseudoxanthomonas_mexicana,8.729940832769857e-09,173.6200409967185,-929.5584806560676,0.921875,0.921875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7320574162679426,1.7515606732618287e-08,True,8.0589886997181,7.756574814323207
s__GGB4684_SGB6478,8.802924381020918e-09,175.1525877758202,-928.025933876966,0.6875,0.9375,Schulz_2017_wastewater,0.25,Lekunberri_2018_river_wastewater,209,0.7416267942583732,1.7515606732618287e-08,True,8.055373028808994,7.756574814323207
s__Haliscomenobacter_hydrossis,8.80414095025787e-09,148.76199768304247,-954.4165239697438,0.9375,0.9375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7033492822966507,1.7515606732618287e-08,True,8.055313013207602,7.756574814323207
s__Psychrobacter_faecalis,8.802924381020727e-09,178.2920766384075,-924.8864450143788,0.5875,0.9375,Schulz_2017_wastewater,0.35,Rowe_2017_hospital_wastewater,209,0.7559808612440191,1.7515606732618287e-08,True,8.055373028809004,7.756574814323207
s__GGB75672_SGB103056,1.0715567950628758e-08,157.10159044064073,-946.0769312121454,0.7109375,0.9609375,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7655502392344498,2.080733196786776e-08,True,7.969984805369962,7.681783603878601
s__GGB24373_SGB36211,1.07155679506295e-08,147.61150359154635,-955.5670180612399,0.8609375,0.9609375,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7511961722488039,2.080733196786776e-08,True,7.969984805369932,7.681783603878601
s__GGB44548_SGB61987,1.0715567950628836e-08,154.62428159741592,-948.5542400553702,0.7609375,0.9609375,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7607655502392344,2.080733196786776e-08,True,7.9699848053699585,7.681783603878601
s__Schaalia_sp_JY_X169,1.0715567950629265e-08,148.37705930554074,-954.8014623472454,0.8109375,0.9609375,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,209,0.7416267942583732,2.080733196786776e-08,True,7.969984805369942,7.681783603878601
s__GGB44798_SGB62263,1.071556795062915e-08,151.516548168128,-951.6619734846581,0.8109375,0.9609375,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,209,0.7559808612440191,2.080733196786776e-08,True,7.969984805369946,7.681783603878601
s__GGB67138_SGB90854,1.0715567950629893e-08,142.5487943897233,-960.6297272630629,0.9109375,0.9609375,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7464114832535885,2.080733196786776e-08,True,7.969984805369916,7.681783603878601
s__Diaphorobacter_SGB61891,1.071559247727934e-08,144.89311900662085,-958.2854026461653,0.9609375,0.9609375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7511961722488039,2.080733196786776e-08,True,7.969983811323089,7.681783603878601
s__GGB44099_SGB61482,1.182346289176437e-08,163.3110724409452,-939.867449211841,0.703125,0.953125,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7607655502392344,2.2880216585769274e-08,True,7.927255307335675,7.640539868796878
s__GGB46018_SGB63757,1.4675336614572827e-08,148.9869376631919,-954.1915839895944,0.9296875,0.9296875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.69377990430622,2.8206494442246754e-08,True,7.833411928364853,7.549650885450109
s__GGB67134_SGB90850,1.4675336613696126e-08,165.62246999282954,-937.5560516599567,0.8796875,0.9296875,Schulz_2017_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.722488038277512,2.8206494442246754e-08,True,7.833411928390798,7.549650885450109
s__GGB25836_SGB37823,1.853703213821754e-08,167.78191978849372,-935.3966018642924,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,3.423614730413467e-08,True,7.731959797115528,7.465515113699808
s__GGB26683_SGB103556,1.853703062811809e-08,202.37470794568185,-900.8038137071043,0.5484375,0.8984375,Schulz_2017_wastewater,0.35,Rowe_2017_hospital_wastewater,209,0.722488038277512,3.423614730413467e-08,True,7.731959832494864,7.465515113699808
s__Pseudomonas_extremaustralis,1.8537032138216913e-08,179.85740699618628,-923.3211146565998,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,3.423614730413467e-08,True,7.731959797115543,7.465515113699808
s__Ralstonia_pickettii,1.8537032138215702e-08,182.33471583941127,-920.843805813375,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6842105263157895,3.423614730413467e-08,True,7.731959797115571,7.465515113699808
s__Acinetobacter_sp_ANC_4204,1.8537032138215226e-08,172.84462899031672,-930.3338926624695,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6698564593301436,3.423614730413467e-08,True,7.731959797115582,7.465515113699808
s__Epilithonimonas_hominis,1.853703213821685e-08,184.27588213685453,-918.9026395159316,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6889952153110048,3.423614730413467e-08,True,7.731959797115544,7.465515113699808
s__Sphaerochaeta_associata,1.853703213821685e-08,187.56719727705666,-915.6113243757295,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7081339712918661,3.423614730413467e-08,True,7.731959797115544,7.465515113699808
s__Smithella_sp_F21,1.853703213821644e-08,179.8574069961863,-923.3211146565998,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6794258373205742,3.423614730413467e-08,True,7.731959797115554,7.465515113699808
s__Klebsiella_huaxiensis,1.853703062811765e-08,202.37470794568196,-900.8038137071043,0.5484375,0.8984375,Schulz_2017_wastewater,0.35,Rowe_2017_hospital_wastewater,209,0.722488038277512,3.423614730413467e-08,True,7.731959832494874,7.465515113699808
s__Mesotoga_prima,1.8537032138217125e-08,167.78191978849384,-935.3966018642924,0.8984375,0.8984375,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.6650717703349283,3.423614730413467e-08,True,7.731959797115538,7.465515113699808
s__Klebsiella_michiganensis,1.8537030628117178e-08,193.64584032457608,-909.5326813282102,0.8151041666666666,0.8984375,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.7033492822966507,3.423614730413467e-08,True,7.731959832494885,7.465515113699808
s__Acinetobacter_sp_ANC_4218,1.8537030628117178e-08,183.63373715644548,-919.5447844963408,0.8151041666666666,0.8984375,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,209,0.6794258373205742,3.423614730413467e-08,True,7.731959832494885,7.465515113699808
s__Acinetobacter_parvus,2.5992265188939117e-08,190.25557332635637,-912.9229483264298,0.471875,0.921875,Schulz_2017_wastewater,0.45,Rowe_2017_hospital_wastewater,209,0.7559808612440191,4.784939727963792e-08,True,7.58515587070334,7.320123528310877
s__GGB69498_SGB93685,2.680798679472103e-08,125.58595725794379,-977.5925643948424,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7799043062200957,4.88750112945557e-08,True,7.571735799100762,7.3109131292346925
s__Thermomonas_carbonis,2.6807928797250582e-08,145.92500649504143,-957.2535151577447,0.8609375,0.9609375,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,209,0.7464114832535885,4.88750112945557e-08,True,7.571736738671824,7.3109131292346925
s__Rhizobacter_SGB88459,2.6807928797250678e-08,158.71545193594238,-944.4630697168437,0.6609375,0.9609375,Schulz_2017_wastewater,0.3,Rowe_2017_hospital_wastewater,209,0.7751196172248804,4.88750112945557e-08,True,7.571736738671822,7.3109131292346925
s__GGB75172_SGB103645,2.979103153030615e-08,181.45494331174967,-921.7235783410366,0.90625,0.90625,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7033492822966507,5.4139470761806375e-08,True,7.5259144588472635,7.2664859939727995
s__Ruminococcus_bicirculans,4.2708524586349885e-08,168.40850166815397,-934.7700199846322,0.9296875,0.9296875,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,209,0.7368421052631579,7.736656051265298e-08,True,7.369485431501637,7.11144671015518
s__GGB4599_SGB6362,4.435620619337678e-08,173.26902295888692,-929.9094986938993,0.4453125,0.9453125,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,209,0.7942583732057417,7.933744136165983e-08,True,7.353045606340306,7.100521809665124
s__GGB46571_SGB64436,4.4356206193379484e-08,168.84196206326902,-934.3365595895173,0.6953125,0.9453125,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,209,0.7607655502392344,7.933744136165983e-08,True,7.353045606340279,7.100521809665124
s__GGB51647_SGB4348,4.435620619337615e-08,173.8741088270602,-929.304412825726,0.4953125,0.9453125,Schulz_2017_wastewater,0.45,Rowe_2017_hospital_wastewater,209,0.7799043062200957,7.933744136165983e-08,True,7.353045606340312,7.100521809665124
s__Uruburuella_suis,4.4356206193375726e-08,166.3646532200442,-936.813868432742,0.7453125,0.9453125,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,209,0.7559808612440191,7.933744136165983e-08,True,7.353045606340316,7.100521809665124
s__Flavobacterium_sp_GENT11,5.6426990208471587e-08,167.9452985982403,-935.2332230545459,0.95,1.0,Lekunberri_2018_river_wastewater,0.05,Rowe_2017_hospital_wastewater,209,0.7272727272727273,9.967010420001055e-08,True,7.248513114194124,7.00143508770609
s__Polynucleobacter_sp_78F_HAINBA,5.642699020847097e-08,176.913052376645,-926.2654692761412,0.85,1.0,Lekunberri_2018_river_wastewater,0.15,Rowe_2017_hospital_wastewater,209,0.7368421052631579,9.967010420001055e-08,True,7.24851311419413,7.00143508770609
