species,p_value,aic,bic,effect_size,max_prevalence,max_prev_group,min_prevalence,min_prev_group,n_samples,overall_prevalence,p_adjusted,sig_fdr,log10p,log10p_adjusted
s__Morganella_morganii,0.003118020628008461,110.27840692084783,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.5061210159590392,2.237275703666441
s__Acidovorax_sp_1608163,0.001458787985452267,98.7983830302642,-356.8683071033379,0.75,1.0,Lekunberri_2018_river_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.693069306930693,0.005790609737730246,True,2.8360078221839142,2.237275703666441
s__Staphylococcus_saccharolyticus,0.00311802062800849,105.8513460252299,-349.8153441083723,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.5061210159590352,2.237275703666441
s__GGB75161_SGB103627,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB27273_SGB39505,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB67138_SGB90854,0.0009212127734373286,103.0767163782144,-352.58997375538775,0.9,1.0,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.005790609737730246,True,3.0356400487854374,2.237275703666441
s__GGB75661_SGB103104,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB75611_SGB103138,0.002637398658652054,88.42064944222841,-367.2460406913737,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.6039603960396039,0.005790609737730246,True,2.5788242190245887,2.237275703666441
s__Limnohabitans_sp_MMS_10A_178,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Smithella_sp_D17,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB25723_SGB59940,0.003118020554490934,103.2453227656824,-352.42136736791974,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5346534653465347,0.005790609737730246,True,2.5061210261989513,2.237275703666441
s__GGB44536_SGB61974,0.0031180206280085,109.25580580186286,-346.41088433173934,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.506121015959034,2.237275703666441
s__Simplicispira_sp_110,0.0014382684979563148,102.62695790737914,-353.039732226223,0.75,1.0,Schulz_2017_wastewater,0.25,Lekunberri_2018_river_wastewater,101,0.6435643564356436,0.005790609737730246,True,2.84216003168891,2.237275703666441
s__GGB54104_SGB124825,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB54795_SGB76022,0.0008762810106209981,97.06443520374336,-358.6022549298588,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5841584158415841,0.005790609737730246,True,3.0573565995493674,2.237275703666441
s__Lactobacillus_johnsonii,0.0031180206280085245,103.37403718200507,-352.2926529515971,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB25349_SGB37288,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB44055_SGB61432,0.0009212127734372933,86.44118404617404,-369.22550608742813,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,3.035640048785454,2.237275703666441
s__Aeromonas_salmonicida,0.0010330670655001953,100.29309380808118,-355.373596325521,0.49999999999999994,0.95,Schulz_2017_wastewater,0.45,Rowe_2017_hospital_wastewater,101,0.7524752475247525,0.005790609737730246,True,2.9858714836776477,2.237275703666441
s__GGB56398_SGB113691,0.0031180206280085245,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB25411_SGB37363,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Limnohabitans_sp_G3_2,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Lachnoclostridium_SGB37550,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB45849_SGB63574,0.003118020554490865,112.99679150577325,-342.66989862782896,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.506121026198961,2.237275703666441
s__GGB25583_SGB37553,0.0031180206280085362,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__GGB6264_SGB8922,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Proteus_mirabilis,0.0031180206280085757,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590237,2.237275703666441
s__Undibacterium_amnicola,0.0009176110919315897,104.74682131509094,-350.9198688185112,0.75,0.95,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.6633663366336634,0.005790609737730246,True,3.037341345394966,2.237275703666441
s__GGB25022_SGB36939,0.0031180206280085484,111.08382746287538,-344.5828626707268,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.5061210159590273,2.237275703666441
s__Flavobacterium_cheniae,0.00087628101062103,89.1238254698363,-366.54286466376584,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.594059405940594,0.005790609737730246,True,3.0573565995493515,2.237275703666441
s__Flavobacterium_collinsii,0.0026373986586520582,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.4752475247524752,0.005790609737730246,True,2.578824219024588,2.237275703666441
s__Ensifer_sp_ENS09,0.00311802062800856,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590255,2.237275703666441
s__GGB32253_SGB56808,0.002283206451083319,107.80983598147509,-347.8568541521271,0.85,1.0,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.005790609737730246,True,2.6414548171507977,2.237275703666441
s__Candidatus_Planktophila_sulfonica,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Tabrizicola_sp_SY72,0.000917611091931588,89.92214799163696,-365.74454214196516,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5643564356435643,0.005790609737730246,True,3.037341345394967,2.237275703666441
s__Faecalibacillus_intestinalis,0.0023898547114265967,97.94905535922928,-357.71763477437287,0.9166666666666666,1.0,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,101,0.693069306930693,0.005790609737730246,True,2.6216285007019295,2.237275703666441
s__GGB28569_SGB41182,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Polynucleobacter_sp_MWH_CaK5,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Polynucleobacter_asymbioticus,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Polynucleobacter_sp_es_MAR_4,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB28592_SGB41208,0.003118020628008555,110.88349278902109,-344.783197344581,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590264,2.237275703666441
s__Erysipelothrix_anatis,0.003118020628008461,110.27840692084783,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.5061210159590392,2.237275703666441
s__Aerococcus_urinaeequi,0.003118020628008588,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.506121015959022,2.237275703666441
s__GGB7903_SGB11757,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB23686_SGB82209,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB81705_SGB112953,0.0031180206280085484,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.5061210159590273,2.237275703666441
s__GGB24768_SGB36660,0.0014635748068031944,115.85427674654863,-339.81241338705354,0.75,0.95,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.6039603960396039,0.005790609737730246,True,2.8345850748348713,2.237275703666441
s__Starkeya_sp_3C,0.0031180206280085054,110.27840692084783,-345.38828321275435,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.005790609737730246,True,2.5061210159590335,2.237275703666441
s__Advenella_mandrilli,0.0031180206280085054,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.5061210159590335,2.237275703666441
s__Actinomycetia_unclassified_SGB64102,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__Thermomonas_beijingensis,0.0013232501058213979,87.26925907285295,-368.39743106074917,1.0,1.0,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.005790609737730246,True,2.8783580626058067,2.237275703666441
s__Sarcina_sp_DSM_11001,0.00311802062800853,110.8834927890211,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB91291_SGB134920,0.00311802062800853,103.37403718200507,-352.29265295159706,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.44554455445544555,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__GGB81845_SGB112489,0.00311802062800853,107.7925123226733,-347.87417781092887,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.50612101595903,2.237275703666441
s__Phenylobacterium_glaciei,0.0013232501058214206,111.84540113639777,-343.8212889972044,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.005790609737730246,True,2.878358062605799,2.237275703666441
s__Vibrio_parahaemolyticus,0.003118020628008594,105.85134602522987,-349.81534410837224,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.005790609737730246,True,2.506121015959021,2.237275703666441
s__GGB82167_SGB113512,0.0031180206280085362,107.7925123226733,-347.8741778109288,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.005790609737730246,True,2.506121015959029,2.237275703666441
s__Jeotgalibaca_porci,0.0031180206280084356,109.25580580186288,-346.4108843317393,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5346534653465347,0.005790609737730246,True,2.506121015959043,2.237275703666441
s__Achromobacter_sp_JUb104,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB63102_SGB85356,0.0031180206280085245,96.36125917613549,-359.3054309574667,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.42574257425742573,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__GGB57281_SGB78792,0.003118020628008303,100.2663037527171,-355.400386380885,0.85,1.0,Lekunberri_2018_river_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.005790609737730246,True,2.5061210159590614,2.237275703666441
s__Limnohabitans_sp_2KL_1,0.0031180206280083536,96.3612591761354,-359.3054309574667,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.005790609737730246,True,2.5061210159590543,2.237275703666441
s__GGB40324_SGB48413,0.0031180206280085245,110.88349278902109,-344.7831973445811,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.005790609737730246,True,2.506121015959031,2.237275703666441
s__Aliarcobacter_trophiarum,0.003156925374641219,110.1095075154291,-345.55718261817304,0.8666666666666666,0.95,Schulz_2017_wastewater,0.08333333333333333,Lekunberri_2018_river_wastewater,101,0.6138613861386139,0.005850198642423685,True,2.5007356841086006,2.232829387277848
s__GGB41936_SGB59041,0.0031961415902586466,58.550401230877206,-397.1162889027249,0.35,1.0,Lekunberri_2018_river_wastewater,0.65,Rowe_2017_hospital_wastewater,101,0.900990099009901,0.005910106647504135,True,2.4953739895251474,2.228404682231323
s__Undibacterium_seohonense,0.003360025755331431,116.07460589051735,-339.59208424308486,0.7999999999999999,0.95,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.006160047218107686,True,2.4736573936353192,2.2104159588607337
s__Acinetobacter_sp_ANC_4204,0.003360025755331399,99.77396751052169,-355.8927226230805,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.49504950495049505,0.006160047218107686,True,2.4736573936353237,2.2104159588607337
s__Aquisediminimonas_SGB62114,0.0033600257553314645,108.46889010865502,-347.1978000249471,0.85,1.0,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.006160047218107686,True,2.4736573936353152,2.2104159588607337
s__GGB43468_SGB60787,0.0033600257553314645,108.46889010865499,-347.1978000249471,0.85,1.0,Schulz_2017_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.006160047218107686,True,2.4736573936353152,2.2104159588607337
s__Pseudomonas_brenneri,0.003503345114991047,101.3945717859507,-354.2721183476515,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5247524752475248,0.006381889827308531,True,2.455517078168015,2.195050697448206
s__GGB44798_SGB62263,0.003503345114990992,110.08949438408402,-345.5771957495181,0.8,1.0,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.594059405940594,0.006381889827308531,True,2.455517078168022,2.195050697448206
s__GGB44548_SGB61987,0.003503345114991005,110.08949438408402,-345.5771957495181,0.8,1.0,Schulz_2017_wastewater,0.2,Rowe_2017_hospital_wastewater,101,0.594059405940594,0.006381889827308531,True,2.4555170781680205,2.195050697448206
s__Alistipes_putredinis,0.0035408455539782265,82.8287202028479,-372.83796993075424,0.5,1.0,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,101,0.8217821782178217,0.006382448498557409,True,2.450893016059692,2.1950126809314785
s__Bacteroides_uniformis,0.003540845553978192,81.36542672365832,-374.30126340994383,0.5,1.0,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,101,0.8316831683168316,0.006382448498557409,True,2.450893016059696,2.1950126809314785
s__Eubacterium_rectale,0.003540845553978236,76.94695158299012,-378.7197385506121,0.5,1.0,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,101,0.8514851485148515,0.006382448498557409,True,2.4508930160596907,2.1950126809314785
s__Phocaeicola_vulgatus,0.003540845553978192,81.36542672365832,-374.30126340994383,0.5,1.0,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,101,0.8316831683168316,0.006382448498557409,True,2.450893016059696,2.1950126809314785
s__Segatella_copri,0.0035408455539782265,82.8287202028479,-372.83796993075424,0.5,1.0,Schulz_2017_wastewater,0.5,Lekunberri_2018_river_wastewater,101,0.8217821782178217,0.006382448498557409,True,2.450893016059692,2.1950126809314785
s__Candidatus_Accumulibacter_phosphatis,0.0036669673153249638,105.38348657641052,-350.2832035571916,0.9,1.0,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5346534653465347,0.006554704076143436,True,2.435692961006747,2.1834469105336245
s__GGB46194_SGB63962,0.0036669673153249638,96.68856397827722,-358.97812615532496,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.006554704076143436,True,2.435692961006747,2.1834469105336245
s__Aurantimicrobium_photophilum,0.0036669673153249993,96.6885639782771,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5841584158415841,0.006554704076143436,True,2.435692961006743,2.1834469105336245
s__GGB24759_SGB24698,0.0036669673153249638,96.68856397827722,-358.97812615532496,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.46534653465346537,0.006554704076143436,True,2.435692961006747,2.1834469105336245
s__Azospira_oryzae,0.0036947769646377593,108.33138127830202,-347.3353088553002,0.6166666666666667,0.95,Schulz_2017_wastewater,0.3333333333333333,Lekunberri_2018_river_wastewater,101,0.7227722772277227,0.006577009617550203,True,2.4324117726820385,2.1819715230721823
s__Bacteroides_cellulosilyticus,0.0036947769646377593,108.53171595215628,-347.1349741814459,0.6166666666666667,0.95,Schulz_2017_wastewater,0.3333333333333333,Lekunberri_2018_river_wastewater,101,0.7128712871287128,0.006577009617550203,True,2.4324117726820385,2.1819715230721823
s__GGB46571_SGB64436,0.0037509940009844973,110.39097585826906,-345.2757142753331,0.75,1.0,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.6237623762376238,0.0066221252116146065,True,2.425853630421768,2.179002611835356
s__Moraxellaceae_bacterium_AER2_44_116,0.0037509940009844826,110.39097585826906,-345.2757142753331,0.75,1.0,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.6237623762376238,0.0066221252116146065,True,2.42585363042177,2.179002611835356
s__Uruburuella_suis,0.0037509940009844826,110.39097585826906,-345.2757142753331,0.75,1.0,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.6237623762376238,0.0066221252116146065,True,2.42585363042177,2.179002611835356
s__Enterobacter_roggenkampii,0.003750994000984491,101.69605326013573,-353.97063687346645,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5544554455445545,0.0066221252116146065,True,2.4258536304217686,2.179002611835356
s__alpha_proteobacterium_SCGC_AAA028_D10,0.003984182885814754,96.68856397827712,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.3996607343855914,2.1677414315927734
s__Limnohabitans_sp_Jir72,0.003984182796260345,103.5726275678241,-352.094062565778,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.006796081343994778,True,2.3996607441474387,2.1677414315927734
s__Limnohabitans_sp_MMS_10A_160,0.003984182885814721,96.68856397827709,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.399660734385595,2.1677414315927734
s__Deefgea_tanakiae,0.003984182796260395,103.5726275678241,-352.0940625657781,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5445544554455446,0.006796081343994778,True,2.3996607441474334,2.1677414315927734
s__Dysgonomonas_sp_GY617,0.003984182885814943,109.58311060400456,-346.0835795295976,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.48514851485148514,0.006796081343994778,True,2.3996607343855705,2.1677414315927734
s__Delftia_acidovorans,0.003984182885815024,111.21079759116279,-344.45589254243936,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5247524752475248,0.006796081343994778,True,2.3996607343855616,2.1677414315927734
s__Polynucleobacter_necessarius,0.003984182885814768,100.59360855485882,-355.07308157874326,0.85,1.0,Lekunberri_2018_river_wastewater,0.15,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.006796081343994778,True,2.3996607343855896,2.1677414315927734
s__Kurthia_huakuii,0.003984182885814983,103.70134198414681,-351.9653481494554,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.006796081343994778,True,2.399660734385566,2.1677414315927734
s__Acinetobacter_pseudolwoffii,0.003984182885814959,110.60571172298953,-345.0609784106126,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5346534653465347,0.006796081343994778,True,2.3996607343855687,2.1677414315927734
s__GGB26028_SGB38032,0.003984182885814754,96.68856397827712,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.3996607343855914,2.1677414315927734
s__Rhodoferax_sp_AJA081_3,0.003984182796260383,116.99211983636195,-338.67457029724017,0.7,0.95,Schulz_2017_wastewater,0.25,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.006796081343994778,True,2.3996607441474347,2.1677414315927734
s__Limnohabitans_curvus,0.003984182885814754,96.68856397827712,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.3996607343855914,2.1677414315927734
s__Limnohabitans_sp_2KL_51,0.003984182885814804,96.6885639782771,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.3996607343855856,2.1677414315927734
s__Comamonas_aquatica,0.00398418288581512,111.41113226501705,-344.2555578685851,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.5148514851485149,0.006796081343994778,True,2.3996607343855514,2.1677414315927734
s__Sphingorhabdus_rigui,0.003984182885814754,96.68856397827712,-358.97812615532496,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5544554455445545,0.006796081343994778,True,2.3996607343855914,2.1677414315927734
s__Erythrobacter_ramosus,0.003984182796260383,107.50203298726755,-348.1646571463346,0.85,0.95,Schulz_2017_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5346534653465347,0.006796081343994778,True,2.3996607441474347,2.1677414315927734
s__Faecalitalea_cylindroides,0.003984182885815013,111.2107975911628,-344.45589254243936,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.504950495049505,0.006796081343994778,True,2.399660734385563,2.1677414315927734
s__Aeromonas_media,0.004168935948168929,63.78070890420273,-391.8859812293995,0.41666666666666663,1.0,Schulz_2017_wastewater,0.5833333333333334,Lekunberri_2018_river_wastewater,101,0.8910891089108911,0.007097117149859011,True,2.3799747773540294,2.148918025950849
s__Phenylobacterium_sp_Root700,0.005063415237576285,100.75698736460544,-354.90970276899674,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.008120393035215799,True,2.2955564557864876,2.0904229499590103
s__Polynucleobacter_sp_30F_ANTBAC,0.0050527857483931736,96.85194278802365,-358.81474734557844,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.008120393035215799,True,2.296469116616965,2.0904229499590103
s__Polynucleobacter_sp_31A_FELB,0.0050527857483931736,96.85194278802365,-358.81474734557844,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5742574257425742,0.008120393035215799,True,2.296469116616965,2.0904229499590103
s__GGB24641_SGB36504,0.0050527857483933175,96.85194278802372,-358.81474734557844,0.95,0.95,Schulz_2017_wastewater,0.0,Lekunberri_2018_river_wastewater,101,0.45544554455445546,0.008120393035215799,True,2.2964691166169526,2.0904229499590103
s__Candidatus_Nanopelagicus_abundans,0.005063415237575845,96.85194278802363,-358.81474734557844,0.9,1.0,Lekunberri_2018_river_wastewater,0.1,Rowe_2017_hospital_wastewater,101,0.5643564356435643,0.008120393035215799,True,2.2955564557865253,2.0904229499590103
s__Candidatus_Rickettsiella_isopodorum,0.005063415129226458,128.0097087305471,-327.65698140305506,0.46020408163265303,0.95,Schulz_2017_wastewater,0.4897959183673469,Chu_2017_sludge,101,0.594059405940594,0.008120393035215799,True,2.295556465079767,2.0904229499590103
